date,WSPD,PRES,ATMP,WTMP
2024-01-31,3.9854166666666666,1001.0706140350877,11.451882845188285,9.007916666666667
2024-02-01,5.067647058823529,997.35,11.29071729957806,9.02016806722689
2024-02-02,6.608786610878661,1002.0697478991597,10.579399141630901,9.072151898734177
2024-02-03,1.5300884955752212,1238.885,7.932972972972973,9.045147679324895
2024-02-04,1.892608695652174,1353.6391666666666,7.180099502487562,9.001276595744681
2024-02-05,2.667659574468085,1342.22875,6.5600917431192665,8.968067226890756
2024-02-06,1.84,1083.29,6.601401869158878,8.883620689655173
2024-02-07,2.339166666666667,1007.1175,6.916228070175438,8.879583333333334
2024-02-08,1.5244725738396625,1014,6.79873417721519,8.919327731092437
2024-02-09,1.505,1132.3429166666667,6.716738197424893,8.881623931623931
2024-02-10,2.7517699115044247,1398.6833333333334,6.574251497005988,8.837446808510638
2024-02-11,4.047863247863248,1467.3616666666667,8.498994974874371,8.836708860759494
2024-02-12,3.1825531914893617,1280.6416666666667,8.362264150943396,8.859071729957806
2024-02-13,1.6433333333333333,1021.57375,6.730316742081448,8.82618025751073
2024-02-14,2.2756302521008402,1053.4748953974895,6.212820512820513,8.724472573839662
2024-02-15,3.4133891213389123,1013.4125,5.045922746781116,8.66228813559322
2024-02-16,2.5479166666666666,1024.5283333333334,5.168354430379747,8.57112970711297
2024-02-17,6.024894514767933,1467.8779166666666,7.964245810055866,8.525777777777778
2024-02-18,4.014224137931034,1384.8295833333334,8.831904761904761,8.531932773109244
2024-02-19,1.6649789029535864,1120.8929166666667,7.522222222222222,8.598297872340424
2024-02-20,1.7540084388185655,1010.6729166666667,6.957391304347826,8.597033898305085
2024-02-21,3.689583333333333,1012.5508333333333,8.425,8.653556485355649
2024-02-22,5.323430962343096,1023.0616666666666,9.764864864864865,8.772340425531915
2024-02-23,1.4497907949790796,1065.8554166666665,7.272368421052631,8.751054852320674
2024-02-24,2.8396396396396395,1658.5904166666667,7.741176470588235,8.767605633802818
2024-02-25,2.7082608695652173,1573.9004166666666,8.493181818181819,8.801363636363638
2024-02-26,5.650833333333333,1083.4945833333334,5.2311004784689,8.614222222222223
2024-02-27,3.8161016949152544,1128.3970833333333,2.6627358490566038,8.433632286995515
2024-02-28,9.525675675675675,1247.0848214285713,8.014090909090909,8.499551569506727
2024-02-29,4.909090909090909,1078.6804545454545,6.069444444444445,8.655963302752292
2024-03-01,9.722321428571428,1118.4875,4.558796296296296,8.455
2024-03-02,5.320600858369099,1182.9891213389121,4.832692307692308,8.392576419213974
2024-03-03,9.856465517241379,1342.0584033613445,4.418781725888325,8.162222222222223
2024-03-04,4.50126582278481,1084.5675,4.296086956521739,8.285
2024-03-05,2.5427966101694914,1016.4654166666667,3.995258620689655,8.444957983193277
2024-03-06,1.9136170212765957,1169.3170833333334,3.954112554112554,8.45
2024-03-07,2.0504166666666666,1022.6104166666667,4.542290748898679,8.464978902953586
2024-03-08,5.386134453781512,1022.9025,7.66017316017316,8.5238297872340425
2024-03-09,10.33109243697479,1233.9008333333334,9.838541666666666,8.377966101694916
2024-03-10,9.818260869565217,1303.9320833333334,7.307608695652174,8.352017937219731
2024-03-11,6.741666666666666,1120.1608333333334,7.083962264150943,8.372995780590717
2024-03-12,6.2595833333333335,1044.1733333333334,7.776233183856502,8.349785407725323
2024-03-13,2.790557939914163,1026.7426778242677,7.115652173913044,8.471008403361346
2024-03-14,1.4130252100840337,1034.1054166666668,7.036936936936937,8.54364406779661
2024-03-15,2.7954166666666667,1027.6654166666667,8.501834862385321,8.59121338912134
2024-03-16,2.1008583690987126,1730.2116666666666,11.265405405405405,8.713983050847457
2024-03-17,1.7017316017316018,1283.4245833333334,10.637735849056604,8.807488986784142
2024-03-18,2.3931330472103003,1285.285,10.453051643192488,8.924152542372882
2024-03-19,1.4092436974789917,1093.7957983193278,10.481578947368421,8.926050420168067
2024-03-20,3.060416666666667,1016.015,9.243722943722943,8.985714285714286
2024-03-21,1.505,1092.1391666666666,9.200442477876106,8.939240506329114
2024-03-22,1.9658333333333333,1015.1641666666667,10.423451327433629,9.130962343096234
2024-03-23,1.9142241379310345,1116.6408333333334,9.147692307692308,8.969491525423729
2024-03-24,2.198695652173913,1119.1725,8.457416267942584,8.894871794871795
2024-03-25,2.5008333333333335,1236.2375,8.856872037914693,8.975744680851063
2024-03-26,2.142016806722689,1014.6858333333333,8.441628959276018,8.99871794871795
2024-03-27,6.150420168067227,1008.9616666666667,8.799553571428572,8.960425531914893
2024-03-28,8.815833333333334,1080.6483333333333,8.776991150442479,8.97071129707113
2024-03-29,7.494583333333333,1310.3854166666667,9.012820512820513,8.995416666666667
2024-03-30,2.661206896551724,1427.2279166666667,9.706161137440759,9.012236286919832
2024-03-31,2.6030434782608696,1726.1133333333332,9.592682926829267,9.081702127659574
2024-04-01,1.6895454545454545,1244.3629166666667,9.907766990291263,9.284210526315789
2024-04-02,1.890295358649789,1022.8933333333333,10.737962962962962,9.258515283842794
2024-04-03,4.227310924369748,1059.93487394958,7.293478260869565,9.253813559322033
2024-04-04,3.1329166666666666,1051.3870833333333,7.3096069868995635,9.299579831932773
2024-04-05,2.3645833333333335,1008.96375,8.893303571428572,9.164556962025316
2024-04-06,2.801276595744681,1353.00125,8.904615384615385,9.351304347826087
2024-04-07,3.2927038626609444,1396.8554166666668,8.189729729729729,9.366517857142858
2024-04-08,5.281276595744681,1021.9025,8.426666666666666,9.232456140350877
2024-04-09,3.692857142857143,1133.9016666666666,9.778971962616822,9.208823529411765
2024-04-10,2.620083682008368,1065.9338912133892,9.044736842105262,9.173617021276595
2024-04-11,2.10625,1056.3770833333333,8.88942731277533,9.294491525423728
2024-04-12,2.828333333333333,1050.0416666666667,8.700909090909091,9.302564102564103
2024-04-13,2.5153846153846153,1201.0695833333334,10.214516129032258,9.257456140350877
2024-04-14,2.268103448275862,1277.8258333333333,11.44973544973545,9.500434782608696
2024-04-15,4.713445378151261,1246.5870833333333,9.552727272727273,9.38744769874477
2024-04-16,4.2075,1027.5129166666666,8.066976744186046,9.31965811965812
2024-04-17,2.526666666666667,1030.9470833333332,8.925652173913043,9.369198312236287
2024-04-18,3.035,1178.0445833333333,10.4625,9.50635593220339
2024-04-19,2.3441666666666667,1061.1208333333334,11.833636363636364,9.506008583690987
2024-04-20,3.0076923076923077,1204.35125,12.26116504854369,9.797881355932203
2024-04-21,3.1735294117647057,1212.8475,9.815533980582524,9.707296137339055
2024-04-22,3.5825,1025.515,9.35981308411215,9.477056277056278
2024-04-23,2.5658227848101265,1128.9383333333333,11.295813953488372,9.50550847457627
2024-04-24,3.7050632911392407,1129.5092050209205,10.177922077922078,9.44808510638298
2024-04-25,3.094142259414226,1012.4179166666667,10.101826484018265,9.43931623931624
2024-04-26,4.7058333333333335,1008.9316666666666,11.03580786026201,9.590336134453782
2024-04-27,3.4134199134199132,1163.95125,10.461621621621621,9.472727272727273
2024-04-28,3.169198312236287,1203.5320833333333,9.516402116402116,9.57457627118644
2024-04-29,2.720833333333333,1092.9025,7.564953271028037,9.405084745762712
2024-04-30,3.5841666666666665,1319.0754166666666,7.888659793814433,9.535652173913043
2024-05-01,2.23375,1023.1820833333334,9.094170403587444,9.676595744680851
2024-05-02,3.2958333333333334,1131.1370833333333,10.282727272727273,9.815450643776824
2024-05-03,2.8808333333333334,1089.99375,11.996875,9.953846153846154
2024-05-04,3.4182978723404256,1115.69375,12.256345177664974,9.934322033898304
2024-05-05,2.33875,1042.6258333333333,10.870642201834862,9.718103448275862
2024-05-06,2.748728813559322,1123.2408333333333,9.308571428571428,9.664935064935065
2024-05-07,3.824686192468619,1207.8808333333334,9.426732673267328,9.53568281938326
2024-05-08,4.08125,1067.4875,10.6847533632287,9.610775862068966
2024-05-09,3.177292576419214,1068.2346320346321,12.876555023923444,9.744933920704845
2024-05-10,1.7844537815126051,1134.8333333333333,15.690867579908677,9.967948717948717
2024-05-11,1.4420353982300884,1090.7323529411765,15.944324324324324,10.133185840707965
2024-05-12,3.507142857142857,1127.0770833333333,14.937837837837838,10.052340425531915
2024-05-13,4.722784810126583,1205.1825,12.712556053811658,9.946781115879828
2024-05-14,3.4345833333333333,1022.5920833333333,12.576,10.114042553191489
2024-05-15,2.9307692307692306,1209.2958333333333,12.533179723502304,10.17801724137931
2024-05-16,4.535593220338983,1016.0183333333333,12.246575342465754,10.523076923076923
2024-05-17,4.41890756302521,1204.8254166666666,11.103225806451613,10.284873949579831
2024-05-18,4.032034632034632,1207.3254166666666,10.2578125,10.28304347826087
2024-05-19,3.209009009009009,1247.035,10.949180327868852,10.333480176211454
2024-05-20,3.151282051282051,1174.9616666666666,11.602884615384616,10.514042553191489
2024-05-21,5.1684873949579835,1208.2125523012553,10.563366336633663,10.497008547008548
2024-05-22,2.926470588235294,2023.85,10.487165775401069,10.436199095022625
2024-05-23,2.4258333333333333,1019.8883333333333,11.58018018018018,10.455648535564853
2024-05-24,3.2284518828451882,1014.9525,11.035779816513761,10.442857142857143
2024-05-25,2.146696035242291,1162.2275,10.405263157894737,10.254112554112554
2024-05-26,3.719298245614035,1093.83375,10.377297297297297,10.171551724137931
2024-05-27,2.5117391304347825,1282.9716666666666,11.755,10.12808510638298
2024-05-28,2.0240506329113925,1206.5920833333332,11.559798994974875,9.951293103448275
2024-05-29,2.8176470588235296,1622.8558333333333,11.073232323232324,10.017777777777779
2024-05-30,3.827310924369748,1104.7719665271966,11.3,10.02863247863248
2024-05-31,2.9370833333333333,1025.0045833333334,12.069270833333333,10.220425531914893
2024-06-01,3.0450643776824036,1465.0558333333333,13.034437086092716,10.322707423580786
2024-06-02,4.048660714285714,1084.8375,12.90388888888889,10.65669642857143
2024-06-03,4.646835443037975,1230.148319327731,12.642786069651741,10.662393162393162
2024-06-04,6.371548117154812,1010.9816666666667,12.175,10.485654008438818
2024-06-05,2.714814814814815,1021.8328703703704,12.1875,10.397222222222222
2024-06-06,3.6629834254143647,1022.1397790055248,13.965697674418605,10.360674157303372
2024-06-07,3.4258333333333333,1018.55125,15.20686274509804,10.376724137931035
2024-06-08,1.965938864628821,1462.5970833333333,16.73212121212121,10.580603448275863
2024-06-09,2.2235555555555555,1839.11625,14.527167630057804,10.490950226244344
2024-06-10,3.3217391304347825,1320.1366666666668,12.209189189189189,10.294396551724137
2024-06-11,2.9198237885462555,1353.43375,13.066867469879519,10.514782608695652
2024-06-12,4.64,1023.8644351464435,11.8648,10.408968609865472
2024-06-13,4.003070175438596,1395.1795833333333,12.088957055214724,10.590222222222222
2024-06-14,4.751293103448276,1207.1045833333333,12.547916666666666,10.835087719298246
2024-06-15,2.088038277511962,1640.2818181818182,11.295588235294117,11.153140096618358
2024-06-16,2.2265217391304346,1356.87,11.014545454545454,11.431304347826087
2024-06-17,3.1584745762711863,1428.7429166666666,12.406467661691542,11.185
2024-06-18,2.6079166666666667,1094.07375,12.872321428571428,11.145147679324895
2024-06-19,2.904166666666667,1017.305,14.596774193548388,11.184347826086956
2024-06-20,3.257083333333333,1016.6141666666666,17.539336492890996,11.17142857142857
2024-06-21,2.2236286919831225,1052.7291666666667,18.069777777777777,11.225
2024-06-22,2.8074561403508773,1500.3283333333334,15.828723404255319,11.055555555555555
2024-06-23,3.2233766233766232,1315.2508333333333,13.570879120879122,10.833187772925765
2024-06-24,2.2297071129707113,1169.5145833333333,13.735406698564594,10.907327586206897
2024-06-25,3.362447257383966,1167.1029166666667,15.448584905660377,10.611587982832619
2024-06-26,2.5441176470588234,1013.0754166666667,14.70357142857143,10.893191489361701
2024-06-27,2.9054852320675106,1016.7379166666667,12.772566371681416,10.685355648535564
2024-06-28,2.8420833333333335,1018.55625,13.54908256880734,10.768085106382978
2024-06-29,2.243913043478261,1541.44875,15.509677419354839,10.79342105263158
2024-06-30,0.9143478260869565,1506.2575,14.722994652406417,11.044155844155844
2024-07-01,3.3675105485232066,1208.54,16.6,11.088000000000001
2024-07-02,3.685416666666667,1023.6816666666666,14.214553990610328,11.173221757322176
2024-07-03,3.1078602620087334,1478.081512605042,14.584905660377359,11.427433628318584
2024-07-04,2.0545833333333334,1100.4066666666668,16.414414414414413,11.348101265822784
2024-07-05,1.8754166666666667,1023.2454166666666,18.651801801801803,11.31764705882353
2024-07-06,1.4152542372881356,1392.3841666666667,19.125806451612902,11.230472103004292
2024-07-07,1.4052173913043478,1651.9325,19.50118343195266,11.260810810810812
2024-07-08,1.960759493670886,1127.4758333333334,20.363106796116504,11.141558441558441
2024-07-09,1.0677824267782428,1050.27375,17.55021645021645,11.398712446351931
2024-07-10,1.9770833333333333,1052.3841666666667,17.864502164502163,11.247457627118644
2024-07-11,4.777118644067796,1020.2258333333333,16.658744394618836,11.244351464435146
2024-07-12,2.256666666666667,1019.7591666666667,16.029090909090908,11.633333333333333
2024-07-13,1.7117647058823529,1167.1070833333333,17.97070707070707,11.905150214592274
2024-07-14,2.0548936170212766,1316.295,17.6144578313253,12.14698275862069
2024-07-15,2.82991452991453,1131.9258333333332,14.517241379310345,12.425652173913043
2024-07-16,2.075833333333333,1092.5033333333333,16.193467336683415,13.03347280334728
2024-07-17,1.9527426160337553,1276.7183333333332,18.55308056872038,13.200420168067227
2024-07-18,2.212083333333333,1018.2162500000001,16.420361990950227,12.638396624472573
2024-07-19,2.9470833333333335,1021.5658333333333,16.412903225806453,12.54468085106383
2024-07-20,2.4021739130434785,1096.4520833333333,17.514525139664805,12.13852813852814
2024-07-21,3.4390697674418607,1355.3766666666668,16.214948453608248,11.998723404255319
2024-07-22,4.1525423728813555,1169.7725,15.454761904761904,11.774683544303798
2024-07-23,4.1883333333333335,1022.91,15.255855855855856,11.783050847457627
2024-07-24,3.3134453781512603,1020.0725,15.343119266055046,11.952916666666667
2024-07-25,4.081666666666667,1022.48875,15.750246305418719,11.635416666666666
2024-07-26,3.4033333333333333,1021.6758333333333,15.332038834951456,11.905042016806723
2024-07-27,2.4796610169491524,1313.3220833333332,15.559090909090909,11.739908256880733
2024-07-28,3.4446351931330472,1537.30625,14.870186335403726,11.623275862068965
2024-07-29,2.5238297872340425,1237.3541666666667,15.108791208791208,11.88133971291866
2024-07-30,0.8564853556485356,1089.8179166666666,15.863302752293578,12.108021390374331
2024-07-31,2.3433734939759034,1877.8005319148936,16.616969696969697,11.640993788819875
2024-08-01,3.6125,1018.3479166666667,19.077570093457943,11.618828451882845
2024-08-02,1.7229166666666667,1018.4,19.10566037735849,11.99620253164557
2024-08-03,2.2012765957446807,1206.0529166666668,16.69034090909091,11.93304721030043
2024-08-04,1.2075675675675677,1395.2693121693121,14.45,11.692265193370165
2024-08-05,1.9053811659192825,1731.1141592920353,15.123557692307692,11.507881773399015
2024-08-06,1.9843881856540084,1281.6325,14.341121495327103,11.63175965665236
2024-08-07,2.632635983263598,1097.0120833333333,15.162612612612612,11.708898305084746
2024-08-08,1.8234309623430962,1016.8391666666666,16.05590909090909,11.85603448275862
2024-08-09,1.3445833333333332,1014.3379166666666,16.691666666666666,11.721338912133891
2024-08-10,1.592274678111588,1539.9270833333333,16.153691275167784,12.020888888888889
2024-08-11,2.361842105263158,1353.5945833333333,15.548863636363636,12.171555555555555
2024-08-12,2.1625531914893616,1015.0104166666666,15.171657754010695,12.19789029535865
2024-08-13,2.0915611814345993,1016.39,15.39078947368421,12.280672268907562
2024-08-14,2.3254166666666665,1094.3108333333334,16.57892156862745,12.548117154811715
2024-08-15,3.2579166666666666,1019.25625,15.447247706422019,12.536666666666667
2024-08-16,3.7014423076923078,1017.7288461538461,15.838743455497383,12.244878048780487
2024-08-17,3.675313807531381,1013.5954166666667,17.202912621359225,12.16906779661017
2024-08-18,3.943103448275862,1386.455,17.98548387096774,12.521397379912663
2024-08-19,2.1,1204.2520833333333,15.512980769230769,12.042677824267782
2024-08-20,2.2338912133891213,1019.0620833333334,15.18909090909091,11.856302521008404
2024-08-21,2.2694560669456068,1018.20625,14.795412844036697,11.628270042194092
2024-08-22,2.2358333333333333,1013.6975,14.856481481481481,11.275744680851064
2024-08-23,2.3066666666666666,1009.9254166666667,14.132300884955752,11.222175732217574
2024-08-24,2.4651063829787234,1349.6966666666667,13.026630434782609,11.242056074766355
2024-08-25,1.6192139737991267,1734.0758333333333,14.741450777202072,11.134199134199134
2024-08-26,1.709205020920502,1097.7970833333334,14.3151376146789,11.402100840336134
2024-08-27,4.01,1133.14,14.323628691983123,11.2075
2024-08-28,2.7468354430379747,1025.7874476987447,13.410869565217391,11.420083682008368
2024-08-29,2.816666666666667,1022.7845833333333,15.926582278481012,11.6675
2024-08-30,2.20625,1019.4662500000001,18.217937219730942,11.638235294117647
2024-08-31,2.1852813852813853,1392.2233333333334,19.608629441624366,11.580786026200874
2024-09-01,1.4419213973799128,1163.2058333333334,18.40548780487805,11.472765957446809
2024-09-02,1.5320833333333332,1088.6275,15.136324786324787,11.323728813559322
2024-09-03,1.4303797468354431,1020.5475,14.452966101694916,11.287394957983194
2024-09-04,1.8258333333333334,1135.0883333333334,15.594372294372294,11.35546218487395
2024-09-05,1.485,1095.6579166666668,17.648898678414096,11.381932773109243
2024-09-06,1.4720833333333334,1016.8454166666667,19.017156862745097,11.331666666666667
2024-09-07,1.9259574468085106,1013.6320833333333,18.465217391304346,11.451724137931034
2024-09-08,1.2904761904761906,1086.4358333333334,15.385849056603774,11.483613445378152
2024-09-09,1.4238297872340426,1501.3141666666668,15.465079365079365,11.491739130434782
2024-09-10,1.4303797468354431,1688.0008333333333,13.142937853107345,11.73
2024-09-11,2.41125,1869.9691666666668,13.521910112359551,11.771296296296295
2024-09-12,1.5733333333333333,1311.97875,14.120212765957447,11.859913793103448
2024-09-13,1.7708333333333333,1016.57375,13.249246231155778,12.167364016736402
2024-09-14,1.714102564102564,1088.5408333333332,13.830526315789474,11.937280701754386
2024-09-15,3.945258620689655,1501.6166666666666,13.971428571428572,11.297413793103448
2024-09-16,2.3225000000000002,1128.2166666666667,14.743406593406593,11.243162393162393
2024-09-17,2.3675,1011.6016666666667,13.098557692307692,11.381932773109243
2024-09-18,1.7502092050209206,1015.4225,14.884375,11.159071729957805
2024-09-19,1.6991666666666667,1092.1895833333333,12.582203389830509,11.10672268907563
2024-09-20,2.5570833333333334,1243.16125,13.404035874439462,11.117672413793104
2024-09-21,1.611453744493392,1098.34875,13.014027149321267,11.191063829787234
2024-09-22,1.2860759493670886,1395.09375,12.926,11.158849557522124
2024-09-23,1.3145833333333334,1132.87875,14.875369458128079,11.17854077253219
2024-09-24,2.046116504854369,1102.123786407767,16.031159420289853,11.322360248447206
2024-09-25,3.0623430962343097,1080.0539748953975,14.801242236024844,11.417341040462428
2024-09-26,4.066836734693878,1013.3051020408163,13.025850340136055,11.277348066298343
2024-09-27,4.23875,1017.8833333333333,14.54932735426009,11.31906779661017
2024-09-28,2.9834745762711865,1129.3166666666666,12.903723404255318,10.98646288209607
2024-09-29,3.1339055793991415,1245.0358333333334,12.522115384615384,10.997402597402598
2024-09-30,2.1373949579831932,1067.5716666666667,11.508910891089108,11.111637931034483
2024-10-01,1.7196652719665273,1135.58875,11.323316062176167,11.116
2024-10-02,3.2478991596638656,1137.0154166666666,12.806306306306306,10.998268398268399
2024-10-03,2.14125,1059.65625,11.3862660944206,10.920338983050847
2024-10-04,2.8379166666666666,1085.0041666666666,11.340692640692641,10.901271186440677
2024-10-05,1.4504201680672268,1135.5270833333334,11.771938775510204,10.980672268907563
2024-10-06,2.292016806722689,1320.9216666666666,12.6875,10.834177215189873
2024-10-07,1.3395833333333333,1168.6020833333334,11.42279792746114,10.870353982300886
2024-10-08,1.8670886075949367,1050.3833333333334,12.888442211055276,10.962393162393163
2024-10-09,3.1816666666666666,1092.0979166666666,13.166507177033493,10.792857142857143
2024-10-10,2.2929166666666667,1098.6395833333333,11.354335260115606,10.887557603686636
2024-10-11,2.1476987447698743,1168.6379166666666,10.595698924731183,10.74931506849315
2024-10-12,1.9504464285714285,1729.40875,12.233116883116883,10.808673469387756
2024-10-13,1.426293103448276,1357.1495833333333,13.044827586206896,10.961187214611872
2024-10-14,1.7516666666666667,1428.4854166666667,13.069491525423729,10.743720930232557
2024-10-15,2.2941666666666665,1019.6841666666667,12.359217877094972,10.640088105726873
2024-10-16,1.484100418410042,1203.4435146443514,11.535754189944134,10.594323144104804
2024-10-17,2.1820833333333334,1127.9479166666667,9.481428571428571,10.530508474576271
2024-10-18,5.69125,1134.05,9.862222222222222,10.39780701754386
2024-10-19,9.305508474576271,1355.4765690376569,13.069607843137256,10.513733905579398
2024-10-20,5.661333333333333,1462.71,13.662376237623763,10.667099567099568
2024-10-21,2.2483193277310924,1277.64625,10.746231155778894,10.561777777777777
2024-10-22,1.58875,1286.2791666666667,10.67378640776699,10.546846846846847
2024-10-23,2.1258333333333335,1138.33375,9.478817733990148,10.454782608695652
2024-10-24,1.8925,1027.89875,9.293087557603686,10.387878787878789
2024-10-25,1.5586387434554974,1158.2057591623036,9.054913294797688,10.398429319371727
2024-10-26,6.181512605042017,1311.11375,12.448058252427185,10.423504273504275
2024-10-27,4.823580786026201,1120.505,11.966359447004608,10.683555555555555
2024-10-28,3.0646017699115045,1528.8424778761062,10.260555555555555,10.645893719806763
2024-10-29,1.9733333333333334,1392.4575,9.74559585492228,10.530733944954129
2024-10-30,8.049166666666666,1012.1429166666667,9.892929292929294,10.423788546255507
2024-10-31,6.866666666666666,1759.9304166666666,8.602380952380953,10.135148514851485
2024-11-01,6.915584415584416,1379.4058333333332,9.371621621621621,10.065909090909091
2024-11-02,2.095798319327731,1456.5345833333333,9.388372093023255,10.071782178217822
2024-11-03,3.3267241379310346,1503.9141666666667,9.932413793103448,10.012796208530805
2024-11-04,6.874782608695652,1840.6608333333334,10.601587301587301,10.108938547486034
2024-11-05,5.456540084388186,1285.1504166666666,10.641509433962264,9.955405405405406
2024-11-06,1.6738738738738739,1478.145,8.5,10.125
2024-11-07,0.9045833333333333,1287.1254166666668,8.688888888888888,10.193023255813953
2024-11-08,1.2316666666666667,1282.4579166666667,9.991919191919193,10.223529411764705
2024-11-09,1.307659574468085,1501.7625,10.225,10.144174757281553
2024-11-10,4.390867579908676,1912.7329166666666,10.598795180722892,10.090374331550802
2024-11-11,6.337826086956522,2169.197071129707,11.010344827586207,10.159509202453988
2024-11-12,5.3845833333333335,1272.1920833333334,9.678217821782178,10.110191082802547
2024-11-13,9.761666666666667,1482.2973333333334,10.507339449541284,10.111184210526316
2024-11-14,5.11875,1606.7675,9.96,9.963461538461539
2024-11-15,1.4616033755274263,1694.587029288703,7.377272727272727,9.720238095238095
2024-11-16,6.163598326359833,1504.0308333333332,6.072043010752688,9.698863636363637
2024-11-17,5.552542372881356,1677.2275,7.719753086419753,9.507035175879397
2024-11-18,3.4063559322033896,1645.46625,6.27710843373494,9.611920529801324
2024-11-19,7.229583333333333,1199.315,5.623469387755102,9.446527777777778
2024-11-20,8.42991452991453,1377.3516666666667,8.385714285714286,9.452845528455285
2024-11-21,6.139075630252101,1348.2145833333334,9.135714285714286,9.25531914893617
2024-11-22,4.280833333333334,1005.8270833333333,8.485858585858585,9.63941605839416
2024-11-23,7.427426160337553,1416.22625,9.224731182795699,9.584615384615384
2024-11-24,7.671794871794872,1309.4666666666667,8.026136363636363,9.613636363636363
2024-11-25,2.263519313304721,1874.6170833333333,7.541489361702127,9.612
2024-11-26,1.340928270042194,1244.0745833333333,6.8234234234234235,9.669565217391304
2024-11-27,1.2933333333333334,1139.8158333333333,6.781730769230769,9.682075471698113
2024-11-28,1.3316666666666668,1102.5133333333333,6.530841121495327,9.610729613733906
2024-11-29,3.9495833333333334,1062.3995833333333,4.728125,9.521333333333333
2024-11-30,4.556666666666667,1063.07375,5.489130434782608,9.266161616161616
2024-12-01,1.756896551724138,1436.8404166666667,6.747368421052632,9.440853658536586
2024-12-02,1.7,1400.4541666666667,6.0633333333333335,9.442384105960265
2024-12-03,1.4291666666666667,1252.3541666666667,5.589795918367347,9.415151515151516
2024-12-04,1.5707112970711297,1439.7937238493723,5.063917525773196,9.413669064748202
2024-12-05,2.8520833333333333,1511.9075,4.051041666666666,9.323287671232878
2024-12-06,2.0991666666666666,1063.7066666666667,6.187931034482759,9.296943231441048
2024-12-07,4.7195833333333335,1202.89125,10.445454545454545,9.323333333333334
2024-12-08,3.108403361344538,1320.27875,7.537931034482758,9.184946236559139
2024-12-09,1.0745833333333334,1180.95875,7.101041666666666,9.255629139072848
2024-12-10,1.4229166666666666,1256.57875,5.332291666666666,9.196598639455782
2024-12-11,2.1241666666666665,1021.41875,5.684615384615385,9.101477832512314
2024-12-12,1.4774058577405857,1010.28875,5.298181818181818,9.03918918918919
2024-12-13,6.676987447698745,1044.8708333333334,7.747,9.038947368421052
2024-12-14,11.055882352941177,1113.3649789029537,8.482758620689655,8.865094339622642
2024-12-15,3.7033613445378153,1204.5854166666666,6.320454545454545,8.981900452488688
2024-12-16,5.550416666666667,1126.9479166666667,6.88989898989899,8.794029850746268
2024-12-17,7.048535564853556,1052.9495833333333,7.98,8.774519230769231
2024-12-18,7.530833333333334,1013.125,10.557575757575757,8.857861635220125
2024-12-19,4.659583333333333,1133.2854166666666,9.391919191919191,9.080745341614907
2024-12-20,6.63875,1015.7370833333333,11.402,9.081944444444444
2024-12-21,4.42625,1011.32375,10.576086956521738,9.03491124260355
2024-12-22,6.5133047210300425,1276.6158333333333,9.091954022988507,9.098958333333332
2024-12-23,4.805555555555555,1090.3404166666667,9.559782608695652,9.165463917525773
